refYear,partnerDesc,fobvalue,netWgt,valuePerUnit
2024,Ghana,3403895.145,561635.0,6.06068913974378
2024,Indonesia,441175.285,59466.0,7.41895007231023
2024,Indonesia,1439612.0,176303.0,8.16555588957647
2024,Brazil,166244086.89,37537500.0,4.4287469034965
2024,Ghana,3512686.188,750750.0,4.67890268131868
2024,Indonesia,54435426.892,18393380.0,2.95951189460556
2024,Indonesia,108086202.388,14012019.0,7.71382071263249
2024,Brazil,30220.564,140400.0,0.215246182336182
2024,Ghana,69786.48,10128.0,6.89045023696682
2024,Ghana,43854453.501,9275952.0,4.72775770088073
2024,Indonesia,12707670.473,2061820.0,6.16332680495873
2024,Indonesia,1927513.6,215011.0,8.96472087474594
2024,Indonesia,92489633.226,13704770.0,6.74871838243181
2024,Indonesia,130786838.31,16733099.0,7.81605596847303
2024,Indonesia,1038484.0,239384.0,4.33815125488755
2024,Nigeria,8108.112,858.0,9.45001398601399
2024,Indonesia,33.677,15.0,2.24513333333333
2024,Nigeria,102.264,5.887,17.371156786139
2024,Nigeria,52.136,9.257,5.63206222318246
2024,Brazil,11.358,1.0,11.358
2024,Indonesia,332881.55,45000.0,7.39736777777778
2024,Indonesia,4788735.209,1100577.0,4.3511132878481
2024,Ghana,3261429.0,591186.0,5.51675614781135
2024,Indonesia,47716425.68,6677980.0,7.14533821305245
2024,Indonesia,30851551.85,4551660.0,6.77808796131521
